Fecha,AGENTE,OFERTA,OFERTAACEPTADA,PRECIO,RD_Oferta,CodFronteraDDV
2024-06-05,XEMC,OFERTA-034,0,1140,1950.0,Frt36642
2024-06-05,XEMC,OFERTA-034,0,1140,1950.0,Frt36656
2024-06-05,XEMC,OFERTA-034,0,1140,1950.0,Frt36684
2024-06-05,XEMC,OFERTA-035,0,1160,0.0,Frt55687
2024-06-05,XEMC,OFERTA-035,0,1160,0.0,Frt52908
2024-06-05,XEMC,OFERTA-035,0,1160,0.0,Frt36686
2024-06-05,XEMC,OFERTA-035,0,1160,0.0,Frt36650
2024-06-05,XEMC,OFERTA-035,0,1160,0.0,Frt36644
2024-06-05,XEMC,OFERTA-035,0,1160,0.0,Frt36639
2024-06-05,XEMC,OFERTA-035,0,1160,0.0,Frt52367
2024-06-05,XEMC,OFERTA-035,0,1160,0.0,Frt36649
2024-06-05,XEMC,OFERTA-035,0,1160,0.0,Frt36652
2024-06-05,XEMC,OFERTA-035,0,1160,0.0,Frt36636
2024-06-05,XEMC,OFERTA-035,0,1160,0.0,Frt42025
2024-06-05,XEMC,OFERTA-035,0,1160,0.0,Frt52872
2024-06-05,XEMC,OFERTA-036,0,1180,0.0,Frt36642
2024-06-05,XEMC,OFERTA-036,0,1180,0.0,Frt36656
2024-06-05,XEMC,OFERTA-037,0,1200,0.0,Frt36684
2024-06-05,XEMC,OFERTA-037,0,1200,0.0,Frt36640
2024-06-05,XEMC,OFERTA-038,1,500,0.0,Frt55687
2024-06-05,XEMC,OFERTA-038,1,500,0.0,Frt52908
2024-06-05,XEMC,OFERTA-038,1,500,0.0,Frt36686
2024-06-05,XEMC,OFERTA-038,1,500,0.0,Frt36650
2024-06-05,XEMC,OFERTA-038,1,500,0.0,Frt36644
2024-06-05,XEMC,OFERTA-038,1,500,0.0,Frt36639
2024-06-05,XEMC,OFERTA-038,1,500,0.0,Frt52367
2024-06-05,XEMC,OFERTA-038,1,500,0.0,Frt36649
2024-06-05,XEMC,OFERTA-038,1,500,0.0,Frt36635
2024-06-05,XEMC,OFERTA-038,1,500,0.0,Frt36642
2024-06-05,XEMC,OFERTA-039,1,520,0.0,Frt36652
2024-06-05,XEMC,OFERTA-039,1,520,0.0,Frt36636
2024-06-05,XEMC,OFERTA-039,1,520,0.0,Frt42025
2024-06-05,XEMC,OFERTA-039,1,520,0.0,Frt52872
2024-06-05,XEMC,OFERTA-039,1,520,0.0,Frt36656
2024-06-05,XEMC,OFERTA-040,1,540,0.0,Frt36684
2024-06-05,XEMC,OFERTA-040,1,540,0.0,Frt36640
2024-06-05,XEMC,OFERTA-041,0,560,0.0,Frt52908
2024-06-05,XEMC,OFERTA-041,0,560,0.0,Frt36686
2024-06-05,XEMC,OFERTA-041,0,560,0.0,Frt36650
2024-06-05,XEMC,OFERTA-041,0,560,0.0,Frt36644
2024-06-05,XEMC,OFERTA-041,0,560,0.0,Frt36639
2024-06-05,XEMC,OFERTA-041,0,560,0.0,Frt52367
2024-06-05,XEMC,OFERTA-041,0,560,0.0,Frt36635
2024-06-05,XEMC,OFERTA-041,0,560,0.0,Frt36637
2024-06-05,XEMC,OFERTA-041,0,560,0.0,Frt36642
2024-06-05,XEMC,OFERTA-041,0,560,0.0,Frt36652
2024-06-05,XEMC,OFERTA-042,0,580,0.0,Frt36652
2024-06-05,XEMC,OFERTA-042,0,580,0.0,Frt36636
2024-06-05,XEMC,OFERTA-042,0,580,0.0,Frt42025
2024-06-05,XEMC,OFERTA-042,0,580,0.0,Frt52872
2024-06-05,XEMC,OFERTA-042,0,580,0.0,Frt36656
2024-06-05,XEMC,OFERTA-042,0,580,0.0,Frt36640
2024-06-05,XEMC,OFERTA-043,1,600,0.0,Frt36684
2024-06-05,XEMC,OFERTA-044,1,620,0.0,Frt52908
2024-06-05,XEMC,OFERTA-044,1,620,0.0,Frt36686
2024-06-05,XEMC,OFERTA-044,1,620,0.0,Frt36650
2024-06-05,XEMC,OFERTA-044,1,620,0.0,Frt36644
2024-06-05,XEMC,OFERTA-044,1,620,0.0,Frt36639
2024-06-05,XEMC,OFERTA-044,1,620,0.0,Frt52367
2024-06-05,XEMC,OFERTA-044,1,620,0.0,Frt36649
2024-06-05,XEMC,OFERTA-044,1,620,0.0,Frt36635
2024-06-05,XEMC,OFERTA-044,1,620,0.0,Frt36637
2024-06-05,XEMC,OFERTA-044,1,620,0.0,Frt36642
2024-06-05,XEMC,OFERTA-045,1,640,0.0,Frt36652
2024-06-05,XEMC,OFERTA-045,1,640,0.0,Frt36636
2024-06-05,XEMC,OFERTA-045,1,640,0.0,Frt42025
2024-06-05,XEMC,OFERTA-045,1,640,0.0,Frt52872
2024-06-05,XEMC,OFERTA-045,1,640,0.0,Frt36656
2024-06-05,XEMC,OFERTA-045,1,640,0.0,Frt36640
2024-06-05,XEMC,OFERTA-046,1,660,0.0,Frt36684
2024-06-05,XEMC,OFERTA-047,1,680,0.0,Frt45093
2024-06-05,XEMC,OFERTA-047,1,680,0.0,Frt45154
2024-06-05,XEMC,OFERTA-047,1,680,0.0,Frt45183
2024-06-05,XEMC,OFERTA-047,1,680,0.0,Frt45522
2024-06-05,XEMC,OFERTA-048,1,700,0.0,Frt45171
2024-06-05,XEMC,OFERTA-049,1,500,0.0,Frt55786
2024-06-05,XEMC,OFERTA-049,1,500,0.0,Frt55787
2024-06-05,XEMC,OFERTA-049,1,500,0.0,Frt55784
2024-06-05,XEMC,OFERTA-049,1,500,0.0,Frt55785
2024-06-05,XEMC,OFERTA-049,1,500,0.0,Frt49034
2024-06-05,XEMC,OFERTA-049,1,500,0.0,Frt46531
2024-06-05,XEMC,OFERTA-050,1,500,0.0,Frt55786
2024-06-05,XEMC,OFERTA-050,1,500,0.0,Frt55787
2024-06-05,XEMC,OFERTA-050,1,500,0.0,Frt55785
2024-06-05,XEMC,OFERTA-050,1,500,0.0,Frt49034
2024-06-05,SINC,OFERTA-001,0,1000,0.0,Frt39791
2024-06-05,SINC,OFERTA-002,0,1010,0.0,Frt46040
2024-06-05,SINC,OFERTA-003,0,980,1000000.0,Frt32287
2024-06-05,SINC,OFERTA-004,0,1000,2000.0,Frt45545
2024-06-05,SINC,OFERTA-005,0,1000,0.0,Frt45545
2024-06-05,SINC,OFERTA-006,0,980,0.0,Frt51546
2024-06-05,SINC,OFERTA-007,0,980,1000.0,Frt51546
2024-06-05,SINC,OFERTA-008,0,980,0.0,Frt51546
2024-06-05,SINC,OFERTA-009,0,980,0.0,Frt51546
2024-06-05,SINC,OFERTA-010,0,980,0.0,Frt51546
2024-06-05,SINC,OFERTA-011,0,980,0.0,Frt51546
2024-06-05,SINC,OFERTA-012,0,980,0.0,Frt44686
2024-06-05,SINC,OFERTA-013,0,980,0.0,Frt44686
2024-06-05,SINC,OFERTA-014,0,980,2000.0,Frt44686
2024-06-05,SINC,OFERTA-015,0,980,0.0,Frt44686
2024-06-05,SINC,OFERTA-016,0,980,0.0,Frt44686
2024-06-05,SINC,OFERTA-017,0,980,0.0,Frt44686
2024-06-05,SINC,OFERTA-018,0,980,0.0,Frt44686
2024-06-05,SINC,OFERTA-019,0,1020,1000.0,Frt31162
2024-06-05,SINC,OFERTA-020,0,1000,0.0,Frt31162
2024-06-05,SINC,OFERTA-021,0,980,0.0,Frt54189
2024-06-05,SINC,OFERTA-022,0,1000,0.0,Frt50770
2024-06-05,SINC,OFERTA-023,0,1000,0.0,Frt50877
2024-06-05,SINC,OFERTA-024,0,1000,3000.0,Frt51047
2024-06-05,SINC,OFERTA-025,0,1000,0.0,Frt51047
2024-06-05,SINC,OFERTA-026,0,1030,0.0,Frt50768
2024-06-05,SINC,OFERTA-027,0,1000,1000.0,Frt50768
2024-06-05,SINC,OFERTA-028,0,1000,0.0,Frt50768
2024-06-05,SINC,OFERTA-029,0,1040,1000.0,Frt53630
2024-06-05,SINC,OFERTA-030,0,1000,0.0,Frt53630
2024-06-05,SINC,OFERTA-031,0,1000,1000.0,Frt53750
2024-06-05,SINC,OFERTA-032,0,1000,0.0,Frt53750
2024-06-05,SINC,OFERTA-033,0,1000,0.0,Frt54128
2024-06-05,SINC,OFERTA-034,0,1000,0.0,Frt29514
2024-06-05,SINC,OFERTA-035,0,1000,0.0,Frt29514
2024-06-05,SINC,OFERTA-036,0,1010,0.0,Frt53531
2024-06-05,SINC,OFERTA-037,0,1010,30000.0,Frt53531
2024-06-05,SINC,OFERTA-038,0,1010,0.0,Frt53531
2024-06-05,SINC,OFERTA-039,0,1010,0.0,Frt53531
2024-06-05,SINC,OFERTA-040,0,1010,0.0,Frt53531
2024-06-05,SINC,OFERTA-041,0,1010,0.0,Frt53531
2024-06-05,SINC,OFERTA-042,0,1020,0.0,Frt29694
2024-06-05,SINC,OFERTA-043,0,1020,0.0,Frt29694
2024-06-05,SINC,OFERTA-044,0,1020,40000.0,Frt29694
2024-06-05,SINC,OFERTA-045,0,1020,0.0,Frt29694
2024-06-05,SINC,OFERTA-046,0,1020,0.0,Frt29694
2024-06-05,SINC,OFERTA-047,0,1020,0.0,Frt29694
2024-06-05,SINC,OFERTA-048,0,1020,0.0,Frt29694
2024-06-05,SINC,OFERTA-049,0,900,0.0,Frt31034
2024-06-05,SINC,OFERTA-050,0,900,400000.0,Frt31034
2024-06-05,SINC,OFERTA-051,0,980,20000.0,Frt47627
2024-06-05,SINC,OFERTA-052,0,980,0.0,Frt47627
2024-06-05,SINC,OFERTA-053,0,980,0.0,Frt47627
2024-06-05,SXMC,OFERTA-001,0,1100,0.0,Frt36456
2024-06-05,SXMC,OFERTA-002,0,1100,0.0,Frt46389
2024-06-05,SXMC,OFERTA-003,0,1000,0.0,Frt32661
2024-06-05,SXMC,OFERTA-004,0,1000,0.0,Frt35787
2024-06-05,SXMC,OFERTA-005,0,1000,0.0,Frt46364
2024-06-05,SXMC,OFERTA-006,0,900,0.0,Frt44324
2024-06-05,SXMC,OFERTA-007,0,960,0.0,Frt30838
2024-06-05,SXMC,OFERTA-008,1,800,0.0,Frt56473
2024-06-05,SXMC,OFERTA-009,1,800,0.0,Frt52529
2024-06-05,SXMC,OFERTA-010,1,800,0.0,Frt56430
2024-06-05,SXMC,OFERTA-011,1,800,0.0,Frt33302
2024-06-05,SXMC,OFERTA-012,0,1000,0.0,Frt53595
2024-06-05,AXLC,OFERTA-001,0,1000,1000.0,Frt50836
2024-06-05,AXLC,OFERTA-001,0,1000,1000.0,Frt52807
2024-06-05,AXLC,OFERTA-001,0,1000,1000.0,Frt55935
2024-06-05,AXLC,OFERTA-001,0,1000,1000.0,Frt55937
2024-06-05,AXLC,OFERTA-001,0,1000,1000.0,Frt56600
2024-06-05,AXLC,OFERTA-002,0,898,105782.0,Frt50886
2024-06-05,AXLC,OFERTA-002,0,898,105782.0,Frt52861
2024-06-05,AXLC,OFERTA-003,1,798,120384.0,Frt50885
2024-06-05,AXLC,OFERTA-003,1,798,120384.0,Frt30973
2024-06-05,AXLC,OFERTA-003,1,798,120384.0,Frt55936
2024-06-05,AXLC,OFERTA-003,1,798,120384.0,Frt56599
2024-06-05,AXLC,OFERTA-004,0,1000,1615.0,Frt52654
2024-06-05,AXLC,OFERTA-005,0,1100,1000.0,Frt46174
2024-06-05,AXLC,OFERTA-006,1,840,1123.0,Frt52661
2024-06-05,AXLC,OFERTA-007,1,800,0.0,Frt37034
2024-06-06,XEMC,OFERTA-001,1,500,0.0,Frt56438
2024-06-06,XEMC,OFERTA-002,0,500,0.0,Frt50659
2024-06-06,XEMC,OFERTA-002,0,500,0.0,Frt50732
2024-06-06,XEMC,OFERTA-003,1,520,0.0,Frt50659
2024-06-06,XEMC,OFERTA-003,1,520,0.0,Frt50732
2024-06-06,XEMC,OFERTA-004,1,540,0.0,Frt50659
2024-06-06,XEMC,OFERTA-004,1,540,0.0,Frt50732
2024-06-06,XEMC,OFERTA-005,1,560,4000.0,Frt50659
2024-06-06,XEMC,OFERTA-005,1,560,4000.0,Frt50732
2024-06-06,XEMC,OFERTA-006,1,580,0.0,Frt50659
2024-06-06,XEMC,OFERTA-006,1,580,0.0,Frt50732
2024-06-06,XEMC,OFERTA-007,1,600,0.0,Frt50659
2024-06-06,XEMC,OFERTA-007,1,600,0.0,Frt50732
2024-06-06,XEMC,OFERTA-008,0,620,0.0,Frt50659
2024-06-06,XEMC,OFERTA-008,0,620,0.0,Frt50732
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt55947
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt55953
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt55954
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt55931
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt55945
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt55960
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt50664
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt55934
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt55950
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt50609
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt55952
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt51164
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt50637
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt50634
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt55956
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt50607
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt51168
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt50663
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt51160
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt50631
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt55933
2024-06-06,XEMC,OFERTA-009,0,640,1000.0,Frt50606
2024-06-06,XEMC,OFERTA-010,0,660,1000.0,Frt55930
2024-06-06,XEMC,OFERTA-010,0,660,1000.0,Frt51166
2024-06-06,XEMC,OFERTA-010,0,660,1000.0,Frt51169
2024-06-06,XEMC,OFERTA-010,0,660,1000.0,Frt50632
2024-06-06,XEMC,OFERTA-010,0,660,1000.0,Frt55955
2024-06-06,XEMC,OFERTA-010,0,660,1000.0,Frt55949
2024-06-06,XEMC,OFERTA-010,0,660,1000.0,Frt50604
2024-06-06,XEMC,OFERTA-010,0,660,1000.0,Frt47541
2024-06-06,XEMC,OFERTA-010,0,660,1000.0,Frt50603
2024-06-06,XEMC,OFERTA-010,0,660,1000.0,Frt50630
2024-06-06,XEMC,OFERTA-011,0,680,2500.0,Frt51157
2024-06-06,XEMC,OFERTA-011,0,680,2500.0,Frt55948
2024-06-06,XEMC,OFERTA-011,0,680,2500.0,Frt47540
2024-06-06,XEMC,OFERTA-011,0,680,2500.0,Frt47545
2024-06-06,XEMC,OFERTA-011,0,680,2500.0,Frt55932
2024-06-06,XEMC,OFERTA-011,0,680,2500.0,Frt51162
2024-06-06,XEMC,OFERTA-011,0,680,2500.0,Frt47554
2024-06-06,XEMC,OFERTA-011,0,680,2500.0,Frt55943
2024-06-06,XEMC,OFERTA-011,0,680,2500.0,Frt55951
2024-06-06,XEMC,OFERTA-011,0,680,2500.0,Frt47537
2024-06-06,XEMC,OFERTA-012,0,700,3000.0,Frt54930
2024-06-06,XEMC,OFERTA-012,0,700,3000.0,Frt51170
2024-06-06,XEMC,OFERTA-012,0,700,3000.0,Frt55929
2024-06-06,XEMC,OFERTA-012,0,700,3000.0,Frt47560
2024-06-06,XEMC,OFERTA-013,0,720,1500.0,Frt47538
2024-06-06,XEMC,OFERTA-014,1,740,2300.0,Frt46801
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt55947
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt55953
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt55954
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt55931
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt55945
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt55960
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt51158
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt55934
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt50609
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt55950
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt50637
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt50636
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt51164
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt55952
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt50663
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt50634
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt51168
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt55956
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt50607
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt55955
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt51160
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt50631
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt50606
2024-06-06,XEMC,OFERTA-015,1,760,0.0,Frt55930
2024-06-06,XEMC,OFERTA-016,1,780,0.0,Frt51166
2024-06-06,XEMC,OFERTA-016,1,780,0.0,Frt55933
2024-06-06,XEMC,OFERTA-016,1,780,0.0,Frt51169
2024-06-06,XEMC,OFERTA-016,1,780,0.0,Frt50632
2024-06-06,XEMC,OFERTA-016,1,780,0.0,Frt51157
2024-06-06,XEMC,OFERTA-016,1,780,0.0,Frt50603
2024-06-06,XEMC,OFERTA-016,1,780,0.0,Frt47541
2024-06-06,XEMC,OFERTA-016,1,780,0.0,Frt50630
2024-06-06,XEMC,OFERTA-016,1,780,0.0,Frt55949
2024-06-06,XEMC,OFERTA-016,1,780,0.0,Frt50604
2024-06-06,XEMC,OFERTA-017,1,800,0.0,Frt47540
2024-06-06,XEMC,OFERTA-017,1,800,0.0,Frt55948
2024-06-06,XEMC,OFERTA-017,1,800,0.0,Frt55932
2024-06-06,XEMC,OFERTA-017,1,800,0.0,Frt47545
2024-06-06,XEMC,OFERTA-017,1,800,0.0,Frt47554
2024-06-06,XEMC,OFERTA-018,1,820,0.0,Frt51162
2024-06-06,XEMC,OFERTA-018,1,820,0.0,Frt55951
2024-06-06,XEMC,OFERTA-018,1,820,0.0,Frt55943
2024-06-06,XEMC,OFERTA-018,1,820,0.0,Frt47537
2024-06-06,XEMC,OFERTA-019,1,840,0.0,Frt54930
2024-06-06,XEMC,OFERTA-019,1,840,0.0,Frt51170
2024-06-06,XEMC,OFERTA-019,1,840,0.0,Frt47560
2024-06-06,XEMC,OFERTA-020,1,860,0.0,Frt55929
2024-06-06,XEMC,OFERTA-020,1,860,0.0,Frt47538
2024-06-06,XEMC,OFERTA-021,1,880,0.0,Frt46801
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt55944
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt50608
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt55947
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt55953
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt55954
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt50663
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt51158
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt55931
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt55945
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt55934
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt55960
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt50637
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt55946
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt51168
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt50636
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt50631
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt55930
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt55956
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt51164
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt55952
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt51169
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt55950
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt51160
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt50606
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt50603
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt51166
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt55933
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt50632
2024-06-06,XEMC,OFERTA-022,0,900,0.0,Frt47541
2024-06-06,XEMC,OFERTA-023,0,920,0.0,Frt55949
2024-06-06,XEMC,OFERTA-023,0,920,0.0,Frt50604
2024-06-06,XEMC,OFERTA-023,0,920,0.0,Frt51157
2024-06-06,XEMC,OFERTA-023,0,920,0.0,Frt47540
2024-06-06,XEMC,OFERTA-023,0,920,0.0,Frt55932
2024-06-06,XEMC,OFERTA-023,0,920,0.0,Frt47545
2024-06-06,XEMC,OFERTA-023,0,920,0.0,Frt47554
2024-06-06,XEMC,OFERTA-024,0,940,0.0,Frt51162
2024-06-06,XEMC,OFERTA-024,0,940,0.0,Frt55943
2024-06-06,XEMC,OFERTA-024,0,940,0.0,Frt55951
2024-06-06,XEMC,OFERTA-024,0,940,0.0,Frt47537
2024-06-06,XEMC,OFERTA-025,0,960,0.0,Frt54930
2024-06-06,XEMC,OFERTA-025,0,960,0.0,Frt47560
2024-06-06,XEMC,OFERTA-025,0,960,0.0,Frt51170
2024-06-06,XEMC,OFERTA-025,0,960,0.0,Frt55929
2024-06-06,XEMC,OFERTA-026,0,980,0.0,Frt47538
2024-06-06,XEMC,OFERTA-027,0,1000,0.0,Frt46801
2024-06-06,XEMC,OFERTA-028,0,1020,0.0,Frt55687
2024-06-06,XEMC,OFERTA-028,0,1020,0.0,Frt52908
2024-06-06,XEMC,OFERTA-028,0,1020,0.0,Frt36686
2024-06-06,XEMC,OFERTA-028,0,1020,0.0,Frt36650
2024-06-06,XEMC,OFERTA-028,0,1020,0.0,Frt36644
2024-06-06,XEMC,OFERTA-028,0,1020,0.0,Frt36639
2024-06-06,XEMC,OFERTA-028,0,1020,0.0,Frt52367
2024-06-06,XEMC,OFERTA-028,0,1020,0.0,Frt36649
2024-06-06,XEMC,OFERTA-028,0,1020,0.0,Frt36637
2024-06-06,XEMC,OFERTA-028,0,1020,0.0,Frt36652
2024-06-06,XEMC,OFERTA-028,0,1020,0.0,Frt36636
2024-06-06,XEMC,OFERTA-028,0,1020,0.0,Frt42025
2024-06-06,XEMC,OFERTA-028,0,1020,0.0,Frt52872
2024-06-06,XEMC,OFERTA-028,0,1020,0.0,Frt36640
2024-06-06,XEMC,OFERTA-029,0,1040,0.0,Frt36642
2024-06-06,XEMC,OFERTA-029,0,1040,0.0,Frt36656
2024-06-06,XEMC,OFERTA-030,0,1060,0.0,Frt36684
2024-06-06,XEMC,OFERTA-031,0,1080,0.0,Frt55687
2024-06-06,XEMC,OFERTA-031,0,1080,0.0,Frt52908
2024-06-06,XEMC,OFERTA-031,0,1080,0.0,Frt36686
2024-06-06,XEMC,OFERTA-031,0,1080,0.0,Frt36650
2024-06-06,XEMC,OFERTA-031,0,1080,0.0,Frt36644
2024-06-06,XEMC,OFERTA-031,0,1080,0.0,Frt36639
2024-06-06,XEMC,OFERTA-031,0,1080,0.0,Frt52367
2024-06-06,XEMC,OFERTA-031,0,1080,0.0,Frt36649
2024-06-06,XEMC,OFERTA-031,0,1080,0.0,Frt36636
2024-06-06,XEMC,OFERTA-031,0,1080,0.0,Frt42025
2024-06-06,XEMC,OFERTA-031,0,1080,0.0,Frt52872
2024-06-06,XEMC,OFERTA-031,0,1080,0.0,Frt36656
2024-06-06,XEMC,OFERTA-031,0,1080,0.0,Frt36684
2024-06-06,XEMC,OFERTA-032,0,1100,0.0,Frt36642
2024-06-06,XEMC,OFERTA-032,0,1100,0.0,Frt36684
2024-06-06,XEMC,OFERTA-032,0,1100,0.0,Frt36640
2024-06-06,XEMC,OFERTA-033,0,1120,0.0,Frt55687
2024-06-06,XEMC,OFERTA-033,0,1120,0.0,Frt52908
2024-06-06,XEMC,OFERTA-033,0,1120,0.0,Frt36686
2024-06-06,XEMC,OFERTA-033,0,1120,0.0,Frt36650
2024-06-06,XEMC,OFERTA-033,0,1120,0.0,Frt36644
2024-06-06,XEMC,OFERTA-033,0,1120,0.0,Frt52367
2024-06-06,XEMC,OFERTA-033,0,1120,0.0,Frt36649
2024-06-06,XEMC,OFERTA-033,0,1120,0.0,Frt36652
2024-06-06,XEMC,OFERTA-033,0,1120,0.0,Frt36636
2024-06-06,XEMC,OFERTA-033,0,1120,0.0,Frt42025
2024-06-06,XEMC,OFERTA-033,0,1120,0.0,Frt52872
2024-06-06,XEMC,OFERTA-033,0,1120,0.0,Frt36640
2024-06-06,XEMC,OFERTA-034,0,1140,0.0,Frt36642
2024-06-06,XEMC,OFERTA-034,0,1140,0.0,Frt36656
2024-06-06,XEMC,OFERTA-034,0,1140,0.0,Frt36684
2024-06-06,XEMC,OFERTA-035,0,1160,1000.0,Frt55687
2024-06-06,XEMC,OFERTA-035,0,1160,1000.0,Frt52908
2024-06-06,XEMC,OFERTA-035,0,1160,1000.0,Frt36686
2024-06-06,XEMC,OFERTA-035,0,1160,1000.0,Frt36650
2024-06-06,XEMC,OFERTA-035,0,1160,1000.0,Frt36644
2024-06-06,XEMC,OFERTA-035,0,1160,1000.0,Frt36639
2024-06-06,XEMC,OFERTA-035,0,1160,1000.0,Frt52367
2024-06-06,XEMC,OFERTA-035,0,1160,1000.0,Frt36649
2024-06-06,XEMC,OFERTA-035,0,1160,1000.0,Frt36652
2024-06-06,XEMC,OFERTA-035,0,1160,1000.0,Frt36636
2024-06-06,XEMC,OFERTA-035,0,1160,1000.0,Frt42025
2024-06-06,XEMC,OFERTA-035,0,1160,1000.0,Frt52872
2024-06-06,XEMC,OFERTA-036,0,1180,1250.0,Frt36642
2024-06-06,XEMC,OFERTA-036,0,1180,1250.0,Frt36656
2024-06-06,XEMC,OFERTA-037,0,1200,1300.0,Frt36684
2024-06-06,XEMC,OFERTA-037,0,1200,1300.0,Frt36640
2024-06-06,XEMC,OFERTA-038,1,500,0.0,Frt55687
2024-06-06,XEMC,OFERTA-038,1,500,0.0,Frt52908
2024-06-06,XEMC,OFERTA-038,1,500,0.0,Frt36686
2024-06-06,XEMC,OFERTA-038,1,500,0.0,Frt36650
2024-06-06,XEMC,OFERTA-038,1,500,0.0,Frt36644
2024-06-06,XEMC,OFERTA-038,1,500,0.0,Frt36639
2024-06-06,XEMC,OFERTA-038,1,500,0.0,Frt52367
2024-06-06,XEMC,OFERTA-038,1,500,0.0,Frt36649
2024-06-06,XEMC,OFERTA-038,1,500,0.0,Frt36635
2024-06-06,XEMC,OFERTA-038,1,500,0.0,Frt36642
2024-06-06,XEMC,OFERTA-039,1,520,0.0,Frt36652
2024-06-06,XEMC,OFERTA-039,1,520,0.0,Frt36636
2024-06-06,XEMC,OFERTA-039,1,520,0.0,Frt42025
2024-06-06,XEMC,OFERTA-039,1,520,0.0,Frt52872
2024-06-06,XEMC,OFERTA-039,1,520,0.0,Frt36656
2024-06-06,XEMC,OFERTA-040,1,540,0.0,Frt36684
2024-06-06,XEMC,OFERTA-040,1,540,0.0,Frt36640
2024-06-06,XEMC,OFERTA-041,0,560,0.0,Frt52908
